"","tpr","fpr","tnr","fnr","thd"
"75",0.967741935483871,0.485875706214689,0.514124293785311,0.032258064516129,0.00031966036494677
"76",0.967741935483871,0.491525423728814,0.508474576271186,0.032258064516129,9.33371499576683e-05
"77",0.967741935483871,0.497175141242938,0.502824858757062,0.032258064516129,4.45346067541324e-05
"78",0.967741935483871,0.502824858757062,0.497175141242938,0.032258064516129,1.59847282340609e-05
"79",0.967741935483871,0.508474576271186,0.491525423728814,0.032258064516129,1.37151102211089e-05
"80",0.967741935483871,0.514124293785311,0.485875706214689,0.032258064516129,9.09642429453813e-07
"81",0.967741935483871,0.519774011299435,0.480225988700565,0.032258064516129,5.64313326636582e-07
"82",0.967741935483871,0.525423728813559,0.474576271186441,0.032258064516129,8.90429594655178e-10
"83",0.967741935483871,0.531073446327684,0.468926553672316,0.032258064516129,5.38617610916879e-11
"84",0.967741935483871,0.536723163841808,0.463276836158192,0.032258064516129,5.29506668200895e-11
"85",0.967741935483871,0.542372881355932,0.457627118644068,0.032258064516129,1.10523232060413e-11
"86",0.967741935483871,0.548022598870056,0.451977401129944,0.032258064516129,7.74287855966743e-12
"87",0.967741935483871,0.553672316384181,0.446327683615819,0.032258064516129,6.28932252901493e-13
"88",0.967741935483871,0.559322033898305,0.440677966101695,0.032258064516129,3.44329801312795e-14
"89",0.967741935483871,0.564971751412429,0.435028248587571,0.032258064516129,1.78033234075295e-14
"90",0.973118279569892,0.564971751412429,0.435028248587571,0.0268817204301075,5.23058457329945e-16
"91",0.973118279569892,0.570621468926554,0.429378531073446,0.0268817204301075,3.43922431179637e-16
"92",0.973118279569892,0.576271186440678,0.423728813559322,0.0268817204301075,5.15892208717792e-20
"93",0.973118279569892,0.581920903954802,0.418079096045198,0.0268817204301075,1.71347482811603e-20
"94",0.978494623655914,0.581920903954802,0.418079096045198,0.021505376344086,6.21433537808858e-21
"95",0.978494623655914,0.587570621468927,0.412429378531073,0.021505376344086,1.82757547135528e-21
"96",0.978494623655914,0.593220338983051,0.406779661016949,0.021505376344086,4.21382314434556e-23
"97",0.978494623655914,0.598870056497175,0.401129943502825,0.021505376344086,7.75632114872521e-30
"98",0.978494623655914,0.604519774011299,0.395480225988701,0.021505376344086,1.2869928466224e-31
"99",0.978494623655914,0.610169491525424,0.389830508474576,0.021505376344086,4.4245998330685e-32
"100",0.978494623655914,0.615819209039548,0.384180790960452,0.021505376344086,8.69099670319079e-33
"101",0.978494623655914,0.621468926553672,0.378531073446328,0.021505376344086,5.02412801809417e-39
"102",0.983870967741935,0.621468926553672,0.378531073446328,0.0161290322580645,2.01819076378334e-39
"103",0.983870967741935,0.627118644067797,0.372881355932203,0.0161290322580645,1.44522858872277e-42
"104",0.983870967741935,0.632768361581921,0.367231638418079,0.0161290322580645,6.72750453099041e-43
"105",0.983870967741935,0.638418079096045,0.361581920903955,0.0161290322580645,3.25008455614963e-46
"106",0.983870967741935,0.644067796610169,0.355932203389831,0.0161290322580645,6.64073810277341e-49
"107",0.983870967741935,0.649717514124294,0.350282485875706,0.0161290322580645,2.16346526375263e-50
"108",0.989247311827957,0.649717514124294,0.350282485875706,0.010752688172043,4.09867612309483e-53
"109",0.994623655913978,0.649717514124294,0.350282485875706,0.00537634408602151,4.89138585030108e-54
"110",0.994623655913978,0.655367231638418,0.344632768361582,0.00537634408602151,4.70416631274203e-57
"111",0.994623655913978,0.661016949152542,0.338983050847458,0.00537634408602151,4.22668231040247e-60
"112",0.994623655913978,0.666666666666667,0.333333333333333,0.00537634408602151,4.87731684261564e-71
"113",0.994623655913978,0.672316384180791,0.327683615819209,0.00537634408602151,1.69498587241351e-71
"114",0.994623655913978,0.677966101694915,0.322033898305085,0.00537634408602151,1.54325707471414e-73
"115",0.994623655913978,0.68361581920904,0.31638418079096,0.00537634408602151,2.6614619202144e-82
"116",0.994623655913978,0.689265536723164,0.310734463276836,0.00537634408602151,1.45980127688207e-85
"117",0.994623655913978,0.694915254237288,0.305084745762712,0.00537634408602151,6.36771975388643e-86
"118",0.994623655913978,0.700564971751412,0.299435028248588,0.00537634408602151,1.24374087535263e-88
"119",0.994623655913978,0.706214689265537,0.293785310734463,0.00537634408602151,1.1598640896808e-89
"120",0.994623655913978,0.711864406779661,0.288135593220339,0.00537634408602151,7.22771269519475e-91
"121",0.994623655913978,0.717514124293785,0.282485875706215,0.00537634408602151,1.18233724019048e-91
"122",0.994623655913978,0.72316384180791,0.27683615819209,0.00537634408602151,1.66886163299982e-93
"123",0.994623655913978,0.728813559322034,0.271186440677966,0.00537634408602151,2.48245469549778e-104
"124",1,0.728813559322034,0.271186440677966,0,3.72289417260966e-108
"125",1,0.734463276836158,0.265536723163842,0,2.16373459647244e-109
"126",1,0.740112994350282,0.259887005649718,0,4.38720869853318e-111
"127",1,0.745762711864407,0.254237288135593,0,3.26379676850856e-111
"128",1,0.751412429378531,0.248587570621469,0,3.54111608035678e-118
"129",1,0.757062146892655,0.242937853107345,0,5.55293819233994e-122
"130",1,0.76271186440678,0.23728813559322,0,1.39937600642162e-138
"131",1,0.768361581920904,0.231638418079096,0,4.41902357871909e-141
"132",1,0.774011299435028,0.225988700564972,0,9.51523951086815e-143
"133",1,0.779661016949153,0.220338983050847,0,6.98207953323474e-146
"134",1,0.785310734463277,0.214689265536723,0,1.5262960224619e-149
"135",1,0.790960451977401,0.209039548022599,0,3.29465849724442e-153
"136",1,0.796610169491525,0.203389830508475,0,1.66595519462756e-153
"137",1,0.80225988700565,0.19774011299435,0,1.58000185092871e-158
"138",1,0.807909604519774,0.192090395480226,0,1.53240836697434e-180
"139",1,0.813559322033898,0.186440677966102,0,3.55488542225915e-187
"140",1,0.819209039548023,0.180790960451977,0,2.53667724595894e-204
"141",1,0.824858757062147,0.175141242937853,0,2.39421528388689e-205
"142",1,0.830508474576271,0.169491525423729,0,5.6567954234769e-211
"143",1,0.836158192090395,0.163841807909605,0,2.70284667167846e-213
"144",1,0.84180790960452,0.15819209039548,0,1.60902169135007e-237
"145",1,0.847457627118644,0.152542372881356,0,2.24260569061909e-243
"146",1,0.853107344632768,0.146892655367232,0,2.36822858881906e-249
"147",1,0.858757062146893,0.141242937853107,0,1.84848965327605e-249
"148",1,0.864406779661017,0.135593220338983,0,1.89732609931856e-251
"149",1,0.870056497175141,0.129943502824859,0,4.21603235983132e-261
"150",1,0.875706214689266,0.124293785310734,0,4.29021170569901e-265
"151",1,0.88135593220339,0.11864406779661,0,2.3588350625225e-267
"152",1,0.887005649717514,0.112994350282486,0,4.18791621932891e-271
"153",1,0.892655367231638,0.107344632768362,0,5.57810214847741e-282
"154",1,0.898305084745763,0.101694915254237,0,3.78771239559385e-295
"155",1,0.903954802259887,0.096045197740113,0,3.17763625008733e-296
"156",1,0.909604519774011,0.0903954802259887,0,9.59229419015168e-307
"157",1,0.915254237288136,0.0847457627118644,0,8.34733369799688e-307
"158",1,1,0,0,0
